244	1936	238	1902	254	2007	251	1995	0
244	1924	237	1888	252	1992	249	1984	0
244	1934	239	1904	253	2005	251	1996	0
244	1931	237	1894	252	2000	250	1990	0
245	1940	239	1908	254	2013	252	2001	0
245	1937	238	1902	253	2005	251	1996	0
243	1924	237	1889	252	1995	250	1987	0
245	1936	239	1903	254	2010	251	1998	0
244	1935	239	1903	253	2003	251	1994	0
244	1932	238	1899	253	2006	251	1995	0
243	1924	236	1890	251	1994	250	1987	0
244	1928	238	1897	253	2000	250	1994	0
245	1938	239	1905	253	2007	251	1998	0
243	1925	237	1890	252	1994	249	1985	0
245	1937	239	1905	253	2008	251	1997	0
243	1922	237	1888	252	1995	250	1988	0
245	1937	239	1905	254	2007	251	1999	0
243	1921	237	1887	251	1992	249	1984	0
245	1936	238	1899	253	2004	251	1996	0
245	1940	239	1907	254	2012	252	2003	0
244	1935	238	1900	253	2002	251	1994	0
242	1916	235	1878	251	1987	249	1979	0
245	1938	239	1906	254	2011	251	1999	0
243	1925	238	1894	252	1993	249	1985	0
243	1921	236	1885	252	1995	249	1986	0
244	1932	238	1900	252	2002	250	1990	0
244	1930	238	1896	252	1996	250	1990	0
244	1930	237	1894	252	1997	250	1988	0
244	1926	237	1890	252	1998	250	1987	0
243	1930	237	1892	252	1996	249	1988	0
243	1927	237	1891	252	1995	250	1988	0
245	1936	239	1903	253	2004	250	1993	0
244	1933	238	1898	253	2004	250	1993	0
243	1927	237	1894	252	1998	250	1986	0
243	1922	237	1886	252	1996	249	1984	0
242	1919	236	1885	251	1993	249	1981	0
245	1939	239	1902	253	2005	251	1995	0
245	1938	239	1905	254	2006	251	1998	0
243	1929	237	1891	252	1996	250	1988	0
244	1936	238	1903	253	2005	251	1998	0
244	1926	237	1892	252	1998	249	1985	0
244	1935	238	1903	254	2007	251	1997	0
243	1927	237	1893	252	1996	250	1989	0
243	1926	237	1892	252	1997	250	1989	0
245	1936	239	1904	254	2010	251	1998	0
245	1937	239	1902	253	2007	251	1996	0
245	1939	239	1905	253	2007	251	1996	0
246	1944	240	1911	254	2013	252	2006	0
245	1935	239	1900	253	2005	251	1996	0
244	1930	238	1898	252	1999	250	1989	0
244	1933	237	1892	253	2000	250	1989	0
244	1928	237	1896	252	1997	250	1990	0
244	1931	238	1898	253	2004	250	1990	0
242	1919	236	1883	251	1989	249	1979	0
243	1926	238	1893	252	1995	250	1987	0
243	1921	236	1884	252	1991	249	1983	0
243	1925	237	1890	252	1996	250	1985	0
245	1938	239	1905	254	2009	252	2001	0
242	1920	236	1884	251	1990	249	1978	0
243	1923	237	1890	252	1994	249	1984	0
244	1928	238	1897	253	2001	250	1989	0
245	1937	239	1905	254	2007	251	1999	0
244	1930	238	1896	253	2000	250	1991	0
245	1935	239	1903	254	2008	251	1997	0
245	1943	240	1911	255	2016	252	2003	0
245	1936	239	1901	253	2004	251	1997	0
244	1934	238	1897	253	2000	250	1990	0
243	1919	236	1883	252	1990	249	1980	0
244	1933	238	1900	253	2004	250	1991	0
242	1914	236	1881	251	1985	248	1976	0
246	1946	240	1913	255	2018	252	2007	0
245	1939	239	1907	253	2007	251	1997	0
245	1935	239	1899	253	2003	251	1996	0
245	1943	239	1909	255	2015	252	2004	0
245	1935	239	1903	253	2005	250	1994	0
244	1935	239	1903	254	2009	251	1995	0
244	1933	238	1896	253	2002	251	1993	0
243	1924	237	1891	252	1996	249	1985	0
245	1939	238	1904	253	2005	252	2000	0
243	1923	236	1885	252	1994	249	1984	0
243	1927	237	1891	253	1999	250	1988	0
245	1940	239	1905	254	2008	251	2000	0
243	1925	237	1886	252	1992	250	1985	0
244	1928	237	1896	252	1998	250	1988	0
244	1934	238	1896	253	2004	250	1991	0
245	1934	238	1900	253	2004	251	1996	0
243	1923	237	1888	252	1994	249	1983	0
244	1929	237	1894	253	2000	250	1991	0
245	1937	239	1904	253	2006	251	1998	0
243	1926	237	1891	252	1996	249	1985	0
243	1920	237	1886	251	1992	249	1982	0
243	1920	236	1883	251	1990	249	1981	0
246	1942	239	1908	255	2014	251	2002	0
244	1928	238	1895	253	2000	250	1990	0
244	1929	238	1899	253	2003	251	1992	0
244	1930	237	1894	253	1999	251	1993	0
245	1939	239	1908	255	2015	252	2002	0
244	1933	238	1899	253	2002	250	1991	0
245	1939	239	1904	253	2006	251	1998	0
244	1934	238	1899	253	2007	251	1997	0
245	1935	238	1902	253	2006	251	1998	0
244	1932	238	1900	253	2002	251	1994	0
245	1935	239	1905	254	2008	251	1999	0
242	1919	237	1888	252	1993	249	1982	0
244	1935	238	1898	253	2005	251	1995	0
245	1939	240	1912	254	2013	251	2003	0
244	1927	237	1894	253	2000	250	1991	0
245	1936	239	1903	253	2007	251	1998	0
243	1923	236	1885	251	1992	249	1981	0
244	1927	237	1892	252	1994	249	1984	0
242	1919	236	1883	251	1990	249	1980	0
245	1935	239	1902	253	2004	251	1996	0
244	1930	237	1892	252	1999	250	1988	0
