1751	1769	1739	1697	0
1752	1770	1739	1699	0
1752	1770	1740	1699	0
1752	1769	1740	1699	0
1753	1770	1740	1699	0
1752	1769	1740	1699	0
1753	1770	1740	1699	0
1752	1770	1740	1699	0
1752	1770	1739	1699	0
1752	1769	1740	1700	0
1752	1769	1739	1699	0
1752	1769	1740	1700	0
1752	1770	1740	1699	0
1752	1769	1740	1699	0
1752	1769	1739	1699	0
1752	1769	1740	1699	0
1752	1769	1740	1698	0
1753	1770	1740	1700	0
1752	1769	1739	1699	0
1753	1770	1740	1699	0
1752	1770	1740	1699	0
1752	1770	1740	1699	0
1752	1770	1740	1700	0
1751	1769	1739	1699	0
1752	1770	1739	1699	0
1752	1769	1740	1699	0
1752	1769	1739	1699	0
1752	1769	1740	1700	0
1752	1769	1740	1700	0
1752	1769	1740	1699	0
1752	1769	1740	1700	0
1751	1769	1739	1699	0
1752	1769	1740	1699	0
1752	1769	1739	1700	0
1751	1769	1739	1699	0
1753	1771	1740	1700	0
1751	1769	1739	1699	0
1752	1770	1740	1700	0
1751	1769	1739	1699	0
1752	1769	1740	1699	0
1752	1769	1739	1699	0
1752	1770	1740	1700	0
1751	1769	1739	1700	0
1752	1771	1740	1700	0
1752	1770	1739	1699	0
1752	1770	1740	1700	0
1752	1769	1740	1700	0
1752	1769	1739	1699	0
1752	1770	1740	1700	0
1752	1770	1740	1700	0
1753	1770	1740	1700	0
1751	1769	1739	1699	0
1753	1771	1741	1700	0
1752	1769	1739	1699	0
1751	1769	1739	1699	0
1751	1769	1739	1699	0
1751	1768	1738	1699	0
1752	1770	1740	1700	0
1752	1769	1739	1699	0
1752	1770	1740	1700	0
1752	1769	1740	1699	0
1753	1770	1740	1701	0
1752	1769	1739	1699	0
1751	1769	1739	1699	0
1751	1769	1739	1699	0
1752	1769	1739	1699	0
1752	1769	1739	1699	0
1751	1769	1739	1699	0
1752	1769	1740	1700	0
1752	1769	1739	1699	0
1753	1770	1740	1700	0
1751	1769	1739	1699	0
1752	1769	1739	1699	0
1752	1769	1740	1699	0
1752	1770	1740	1700	0
1751	1769	1739	1699	0
1751	1769	1739	1699	0
1751	1769	1739	1700	0
1751	1769	1740	1699	0
1752	1770	1740	1700	0
1752	1768	1739	1699	0
1752	1770	1739	1700	0
1751	1769	1739	1699	0
1752	1771	1741	1700	0
1752	1769	1739	1699	0
1752	1770	1739	1700	0
1753	1770	1740	1700	0
1753	1770	1740	1700	0
1752	1769	1739	1699	0
1752	1770	1740	1700	0
1752	1769	1739	1699	0
1752	1769	1740	1700	0
1752	1770	1740	1700	0
1751	1769	1739	1699	0
1752	1770	1740	1699	0
1752	1769	1740	1700	0
1752	1770	1740	1700	0
1752	1769	1739	1699	0
1752	1770	1739	1700	0
1752	1770	1740	1700	0
1752	1770	1739	1700	0
1753	1771	1740	1700	0
1751	1769	1739	1699	0
1753	1769	1739	1700	0
1751	1769	1739	1699	0
1752	1769	1740	1700	0
1753	1770	1740	1700	0
1753	1770	1740	1700	0
1752	1770	1739	1700	0
1751	1769	1739	1700	0
1752	1770	1740	1699	0
1752	1769	1739	1700	0
1752	1770	1739	1700	0
1752	1770	1740	1699	0
1751	1769	1739	1699	0
1751	1768	1739	1698	0
1752	1770	1740	1700	0
1752	1769	1740	1699	0
1752	1770	1740	1699	0
1751	1769	1739	1699	0
1752	1769	1740	1699	0
1753	1771	1740	1700	0
1752	1769	1740	1699	0
1753	1770	1740	1700	0
1752	1770	1740	1699	0
1752	1770	1739	1699	0
1752	1769	1740	1699	0
1751	1770	1740	1699	0
1752	1770	1740	1700	0
1752	1769	1739	1699	0
1751	1769	1739	1699	0
1752	1769	1740	1699	0
1752	1770	1740	1700	0
1752	1769	1740	1700	0
1752	1769	1740	1699	0
1752	1770	1740	1699	0
1751	1770	1740	1700	0
1752	1770	1740	1700	0
1752	1769	1739	1699	0
1753	1770	1740	1701	0
1753	1771	1740	1700	0
1751	1769	1740	1699	0
1752	1769	1740	1699	0
1753	1770	1740	1700	0
1752	1770	1740	1700	0
1751	1770	1740	1699	0
1752	1770	1739	1699	0
1752	1770	1740	1699	0
1752	1769	1739	1700	0
1752	1769	1739	1699	0
1752	1770	1739	1700	0
1752	1770	1740	1700	0
1752	1770	1739	1700	0
1752	1769	1740	1700	0
1752	1770	1740	1700	0
1753	1770	1740	1701	0
1752	1771	1740	1700	0
1752	1770	1739	1699	0
1751	1769	1739	1699	0
1752	1770	1740	1700	0
1752	1770	1740	1699	0
1752	1770	1740	1700	0
1752	1770	1739	1699	0
1752	1770	1740	1700	0
1752	1769	1739	1700	0
1752	1771	1741	1700	0
1752	1769	1739	1699	0
1752	1771	1740	1700	0
1752	1769	1740	1700	0
1753	1769	1740	1700	0
1752	1770	1740	1699	0
1752	1770	1740	1700	0
1752	1770	1740	1700	0
1752	1770	1740	1701	0
1752	1769	1740	1700	0
1752	1769	1740	1699	0
1753	1771	1741	1700	0
1753	1770	1740	1700	0
1752	1770	1740	1699	0
1752	1769	1740	1700	0
1752	1770	1740	1699	0
1752	1770	1740	1700	0
1752	1770	1740	1699	0
1752	1770	1740	1701	0
1751	1769	1739	1700	0
1751	1769	1739	1699	0
1751	1769	1740	1699	0
1752	1770	1740	1700	0
1751	1769	1739	1700	0
1752	1770	1740	1700	0
1752	1770	1740	1701	0
1752	1770	1740	1700	0
1752	1769	1739	1700	0
1752	1770	1740	1700	0
1752	1770	1740	1700	0
1752	1770	1739	1700	0
1752	1770	1741	1700	0
1752	1769	1739	1700	0
1752	1770	1739	1699	0
1752	1769	1739	1700	0
1752	1770	1739	1699	0
1752	1770	1739	1700	0
1752	1771	1739	1700	0
1752	1769	1739	1700	0
1751	1769	1739	1700	0
1752	1770	1739	1699	0
1752	1770	1740	1700	0
1752	1770	1740	1700	0
1752	1771	1740	1700	0
1752	1770	1740	1700	0
1752	1770	1739	1700	0
1753	1770	1740	1700	0
1751	1769	1739	1699	0
1751	1769	1739	1699	0
1752	1770	1740	1700	0
1751	1769	1739	1700	0
1751	1769	1739	1700	0
1752	1770	1740	1699	0
1752	1770	1740	1700	0
1752	1770	1740	1700	0
1752	1770	1740	1699	0
1753	1771	1740	1701	0
1752	1770	1740	1701	0
1753	1771	1740	1700	0
1751	1769	1739	1699	0
1752	1770	1740	1700	0
1752	1769	1739	1699	0
1752	1770	1740	1699	0
1752	1770	1739	1699	0
1752	1769	1739	1699	0
1752	1770	1739	1699	0
1752	1769	1739	1699	0
1752	1770	1739	1699	0
