997	1002	985	959	110
998	1003	986	961	4963
1000	1004	988	962	5034
999	1003	986	961	5098
999	1004	987	961	5152
998	1003	986	961	5214
998	1002	985	960	5277
997	1002	985	960	5337
998	1003	986	961	5343
999	1004	987	962	5403
998	1002	985	961	5468
999	1004	987	962	5526
999	1003	987	962	5587
998	1002	985	960	5644
998	1003	986	961	5651
999	1004	986	962	5710
999	1003	987	962	5767
998	1002	985	960	5821
998	1003	986	961	5829
998	1004	986	961	5890
999	1003	986	960	5980
998	1003	986	961	6035
999	1003	986	961	6037
998	1004	986	961	6104
1000	1004	987	963	6163
999	1003	987	962	6171
998	1003	986	961	6225
998	1002	986	960	6284
999	1004	987	962	6347
999	1004	987	962	6403
999	1004	986	962	6466
997	1002	985	959	6523
998	1003	986	961	6587
998	1004	986	962	6589
998	1003	986	961	6642
999	1003	987	962	6708
998	1003	986	961	6715
998	1003	986	961	6717
998	1003	986	961	6773
999	1004	987	961	6832
998	1003	985	960	6897
998	1003	986	961	6956
998	1003	985	961	7009
999	1004	987	962	7065
999	1003	987	961	7120
999	1003	987	961	7122
998	1003	986	961	7127
1000	1005	988	962	7182
999	1004	987	962	7238
999	1004	987	962	7292
999	1003	986	961	7297
998	1003	986	961	7352
998	1003	986	961	7361
998	1003	986	960	7410
999	1003	987	961	7474
999	1004	987	962	7479
999	1004	986	961	7539
998	1002	985	960	7595
998	1003	986	961	7648
998	1003	986	961	7707
998	1003	987	961	7762
998	1002	986	961	7826
998	1003	986	961	7880
998	1003	986	961	7944
998	1003	986	961	7950
999	1004	987	961	8006
1000	1004	987	962	8014
998	1004	986	962	8070
998	1003	986	961	8074
1000	1006	988	964	8139
999	1004	987	962	8193
999	1004	986	961	8258
1000	1005	988	962	8311
999	1003	987	962	8374
1000	1005	988	963	8435
999	1004	986	961	8499
998	1003	986	961	8563
998	1003	986	961	8567
998	1003	986	961	8626
998	1003	987	961	8681
998	1002	985	960	8684
999	1004	987	962	8745
1000	1005	988	963	8752
1000	1005	987	962	8807
998	1003	986	961	8864
999	1003	987	961	8873
999	1004	987	961	8929
997	1001	985	960	8989
1000	1005	988	962	9038
1000	1004	988	962	9089
999	1003	986	961	9091
999	1004	987	962	9142
999	1004	987	961	9206
