711	712	697	676	62
711	713	697	677	5353
711	712	697	676	5355
712	712	698	677	5421
712	712	697	677	5482
711	713	698	677	5539
711	712	697	676	5601
711	713	698	677	5673
711	712	697	677	5726
712	713	698	678	5809
712	713	698	677	5815
711	713	698	677	5874
711	713	698	677	5933
711	713	697	676	5995
711	712	698	677	6066
711	712	698	676	6125
712	713	698	678	6177
711	712	698	677	6233
710	712	697	676	6236
712	713	698	678	6290
710	711	697	676	6351
710	712	697	676	6416
712	713	698	677	6496
711	712	697	676	6549
712	713	698	678	6604
710	711	696	676	6606
710	711	696	675	6611
712	713	698	678	6672
711	712	698	677	6729
711	712	697	677	6788
712	713	698	679	6832
712	713	698	677	6900
710	712	697	677	6951
713	713	698	678	7009
711	712	698	677	7076
710	711	697	676	7081
712	713	697	678	7141
712	713	698	678	7210
712	713	698	678	7272
711	713	698	678	7338
712	713	698	678	7347
711	712	697	677	7405
711	712	697	677	7409
711	713	698	677	7469
711	712	697	676	7477
711	712	697	676	7532
711	711	697	676	7538
712	713	698	678	7588
711	713	697	677	7592
711	713	698	677	7657
712	714	699	678	7713
712	712	698	677	7773
711	713	697	677	7832
711	712	697	677	7836
710	711	696	675	7839
711	712	697	677	7898
711	712	697	677	7948
711	713	698	677	8002
712	713	698	677	8073
712	713	698	678	8129
712	712	698	677	8183
712	713	698	679	8244
711	712	697	677	8301
712	713	698	678	8365
711	712	697	678	8417
710	711	696	676	8422
711	713	697	678	8510
712	714	698	678	8564
711	712	698	678	8567
711	712	697	677	8570
710	711	696	676	8634
711	712	697	677	8699
712	713	698	678	8704
710	712	697	677	8708
711	712	697	676	8763
711	712	697	677	8825
711	711	697	676	8828
712	713	698	677	8882
711	712	697	677	8946
711	712	696	675	9003
711	712	697	677	9010
713	714	699	678	9065
711	712	697	677	9068
712	713	698	678	9118
710	712	698	677	9173
710	711	696	676	9234
712	712	698	677	9240
711	712	697	676	9287
711	712	698	677	9337
712	712	698	677	9403
713	714	699	678	9464
711	712	697	677	9519
711	711	697	676	9585
711	712	697	677	9647
712	713	698	678	9652
712	713	698	678	9709
711	712	697	677	9767
711	713	697	677	9771
712	715	698	679	9829
711	712	698	677	9892
711	712	697	677	9897
711	712	697	677	9956
712	713	698	678	10006
711	712	697	676	10057
711	712	697	677	10059
712	713	698	678	10121
712	713	698	678	10127
712	713	697	677	10184
710	712	697	676	10248
710	712	697	677	10302
711	712	698	678	10365
711	712	698	677	10417
712	712	698	677	10478
712	713	698	678	10539
712	713	698	679	10606
712	712	698	677	10649
712	713	698	678	10711
712	713	698	678	10773
711	712	697	677	10831
711	712	697	677	10838
711	713	697	677	10892
711	712	697	677	10894
712	712	697	677	10901
712	713	697	677	10955
711	712	697	677	11018
712	713	698	677	11025
712	714	698	678	11082
712	713	699	678	11175
711	712	697	677	11229
711	712	697	676	11290
712	713	698	678	11354
711	712	697	676	11356
711	712	697	676	11408
711	713	698	677	11410
