224	1775	219	1742	233	1845	230	1833	0
223	1767	217	1732	232	1840	229	1826	0
225	1778	218	1742	234	1849	230	1834	0
224	1771	218	1741	233	1846	230	1830	0
223	1762	216	1726	232	1832	229	1820	0
224	1769	217	1733	232	1841	230	1829	0
225	1778	219	1744	233	1846	230	1833	0
224	1771	217	1734	233	1841	230	1830	0
223	1762	216	1724	232	1837	229	1823	0
224	1775	219	1742	233	1845	231	1834	0
224	1771	217	1732	232	1840	230	1829	0
223	1765	216	1729	232	1834	228	1820	0
223	1763	216	1729	232	1836	229	1824	0
224	1774	218	1741	233	1844	229	1831	0
223	1770	217	1733	232	1839	229	1829	0
224	1775	218	1744	234	1849	231	1839	0
224	1769	218	1734	233	1839	229	1826	0
224	1774	218	1739	233	1849	231	1837	0
223	1765	217	1730	232	1839	229	1828	0
224	1769	217	1736	232	1839	229	1827	0
224	1770	217	1737	233	1845	230	1832	0
223	1762	217	1727	232	1834	229	1823	0
222	1756	215	1717	231	1828	228	1818	0
223	1763	216	1728	232	1836	229	1822	0
223	1763	216	1726	231	1832	229	1821	0
222	1759	215	1720	230	1828	228	1816	0
224	1769	217	1731	232	1842	230	1831	0
223	1768	218	1736	232	1838	229	1826	0
224	1772	218	1736	233	1840	230	1827	0
225	1781	219	1746	234	1853	231	1842	0
224	1769	217	1729	232	1838	229	1827	0
223	1765	217	1729	232	1837	229	1825	0
225	1773	218	1740	233	1845	230	1834	0
223	1766	217	1732	232	1839	229	1826	0
223	1764	217	1728	231	1832	229	1822	0
224	1768	217	1734	232	1841	230	1829	0
224	1772	218	1737	233	1843	230	1831	0
223	1762	217	1729	232	1838	229	1824	0
223	1766	217	1732	232	1838	229	1825	0
223	1763	217	1727	232	1835	229	1827	0
223	1761	216	1725	231	1833	229	1823	0
224	1771	218	1738	233	1842	230	1828	0
222	1760	216	1722	231	1830	228	1818	0
224	1772	218	1739	233	1844	230	1834	0
224	1770	217	1734	232	1839	230	1831	0
225	1778	218	1743	234	1849	231	1840	0
224	1770	218	1735	233	1843	230	1830	0
222	1761	216	1725	231	1832	229	1819	0
224	1774	218	1741	233	1842	230	1832	0
224	1773	218	1739	233	1846	230	1832	0
224	1770	217	1735	233	1843	230	1831	0
224	1771	218	1738	233	1842	230	1831	0
223	1769	216	1728	232	1838	229	1827	0
225	1780	218	1745	233	1848	231	1838	0
223	1763	217	1727	232	1834	229	1824	0
223	1767	217	1735	233	1841	230	1829	0
223	1766	217	1729	232	1839	229	1826	0
224	1774	218	1742	233	1845	230	1833	0
223	1762	216	1726	232	1836	229	1821	0
225	1781	219	1744	234	1851	231	1840	0
224	1769	218	1739	232	1839	230	1831	0
223	1760	216	1723	232	1834	229	1820	0
223	1763	217	1731	232	1838	229	1826	0
223	1762	217	1728	232	1837	229	1823	0
223	1763	216	1720	231	1833	228	1818	0
225	1780	219	1749	234	1854	231	1841	0
223	1766	217	1735	232	1837	229	1826	0
223	1762	216	1722	231	1831	229	1821	0
224	1776	218	1739	234	1849	231	1835	0
224	1769	217	1735	233	1841	230	1832	0
223	1764	216	1725	232	1835	229	1825	0
223	1762	216	1724	232	1833	229	1822	0
224	1774	218	1739	233	1847	230	1831	0
223	1760	215	1717	231	1830	228	1819	0
225	1776	219	1746	234	1849	231	1835	0
224	1772	217	1734	232	1841	230	1829	0
223	1769	217	1734	232	1840	230	1831	0
223	1759	216	1724	232	1833	229	1822	0
224	1770	216	1731	233	1841	230	1829	0
