469	3723	465	3709	477	3784	479	3801	0
470	3729	466	3709	477	3785	479	3803	0
469	3724	465	3707	477	3781	478	3799	0
471	3737	467	3720	479	3793	480	3810	0
469	3721	465	3707	477	3784	478	3802	0
468	3715	464	3698	476	3776	477	3793	0
470	3728	466	3711	478	3787	478	3802	0
467	3709	463	3690	475	3766	476	3786	0
470	3727	465	3707	478	3785	478	3805	0
469	3726	466	3709	477	3785	478	3803	0
468	3715	464	3698	476	3776	477	3794	0
470	3728	466	3710	477	3786	479	3805	0
468	3718	465	3704	477	3778	477	3794	0
470	3726	465	3710	478	3784	479	3804	0
468	3715	464	3699	476	3777	478	3795	0
468	3718	465	3699	476	3777	477	3795	0
470	3729	466	3712	478	3789	479	3808	0
468	3716	464	3699	476	3775	477	3792	0
469	3727	466	3711	478	3785	478	3801	0
468	3718	464	3696	476	3775	477	3794	0
468	3716	464	3698	476	3772	477	3791	0
469	3724	466	3710	477	3782	478	3802	0
467	3711	464	3694	476	3773	477	3793	0
469	3726	466	3710	478	3788	479	3808	0
469	3718	464	3696	477	3778	477	3794	0
469	3724	465	3708	477	3783	478	3801	0
468	3714	464	3692	476	3773	477	3791	0
469	3727	465	3708	477	3785	479	3803	0
470	3734	466	3715	479	3792	480	3813	0
470	3727	466	3711	478	3788	479	3805	0
470	3733	466	3713	478	3787	479	3807	0
469	3724	465	3707	477	3781	478	3800	0
468	3719	464	3696	476	3776	477	3792	0
469	3728	466	3711	478	3789	479	3805	0
469	3724	466	3710	478	3785	478	3802	0
469	3724	465	3704	477	3784	478	3799	0
469	3725	466	3707	478	3786	479	3803	0
469	3720	465	3704	477	3778	477	3794	0
469	3725	465	3705	477	3781	478	3799	0
471	3737	467	3719	479	3795	481	3815	0
469	3728	465	3709	478	3785	478	3801	0
469	3724	465	3707	477	3783	478	3803	0
470	3728	466	3709	478	3785	478	3802	0
469	3728	466	3714	478	3788	479	3806	0
470	3728	466	3709	477	3786	479	3802	0
469	3723	465	3706	477	3782	478	3801	0
469	3721	465	3700	477	3779	478	3796	0
470	3731	466	3713	478	3790	479	3808	0
468	3722	465	3704	477	3780	478	3798	0
470	3731	466	3715	478	3789	479	3805	0
468	3715	464	3696	476	3772	477	3791	0
468	3715	464	3698	476	3776	478	3796	0
470	3729	466	3709	477	3788	479	3806	0
470	3728	466	3711	478	3786	479	3805	0
468	3714	465	3698	476	3775	477	3794	0
468	3719	465	3703	477	3781	477	3795	0
468	3717	464	3695	476	3773	477	3791	0
471	3738	467	3720	478	3792	480	3812	0
469	3718	465	3700	477	3777	477	3794	0
469	3724	465	3706	477	3784	478	3800	0
468	3715	464	3699	476	3776	478	3794	0
